id_unidade_sie,nome_unidade,cod_estruturado,id_centro_sie,id_tipo_unidade,id_situacao_unidade
2560,Coordenadoria de Manutenção,01.11.02.00.0.0,205,14,1
2561,Coordenadoria de Serviços Gerais,01.11.01.00.0.0,205,14,1
6066,Setor de Referência,01.08.15.02.0.0,205,14,1
6068,Subdivisão de Serviços à Pesquisa e Produção Institucional Científica,01.08.15.02.2.0,205,14,1
2718,Departamento de Ensino,26.04.00.00.0.0,2712,4,99
182,Departamento de Medicina Veterinária Preventiva,03.37.00.00.0.0,85,4,1
1719,"Núcleo Integrado de Ensino, Pesquisa e Extensão",05.36.00.00.0.0,94,11,99
6785,Núcleo de Infraestrutura do CAL,08.07.00.00.0.0,78,14,1
6550,Hospital Veterinário Universitário,03.68.00.00.0.0,85,14,1
6245,Biblioteca Setorial do CCSH,06.20.00.00.0.0,91,14,1
6322,Laboratório de Tecnologia Mecânica e Aeroespacial,07.83.00.00.0.0,117,14,1
6298,Secretaria Integrada dos Cursos de Graduação do CT I,07.06.01.00.0.0,117,14,1
6570,Coordenadoria de Ações e Programas Estratégicos,01.09.26.00.0.0,205,14,1
2227,Divisão de Arquivo Permanente,01.84.03.00.0.0,205,14,1
6064,Núcleo de Aquisição,01.08.15.01.0.0,205,14,1
6065,Subdivisão de Processos Técnicos,01.08.15.01.1.0,205,14,1
154,Departamento de Fitotecnia,03.36.00.00.0.0,85,4,1
216,Departamento de Tecnologia e Ciência Alimentos,03.39.00.00.0.0,85,4,1
2002,Departamento de Fonoaudiologia,04.61.00.00.0.0,88,4,1
1329,Secretaria Programa de Residência Médica,04.10.02.00.1.0,88,13,99
6270,Secretaria Integrada de Departamentos do CCNE,02.06.04.00.0.0,82,14,1
6067,Subdivisão de Periódicos,01.08.15.02.1.0,205,14,1
4083,Coordenação Acadêmica - CS,31.06.00.00.0.0,4051,4,99
4649,Unidade de Tecnologia de Informação - Lince - CE,05.14.00.00.0.0,94,10,99
6323,Laboratório de Elétrica e Eletrônica,07.84.00.00.0.0,117,14,1
6915,Núcleo de Apoio Jurídico,01.24.01.00.0.0,205,14,1
6919,Subdivisão de Divulgação e Editoração,01.07.04.03.0.0,205,14,1
1166,Assistente - PRAE,01.06.00.01.0.0,205,24,1
1253,Secretaria Depto Metodologia do Ensino,05.23.00.01.0.0,94,13,99
4046,Departamento de Bioquímica e Biologia Molecular,02.71.00.00.0.0,82,4,1
156,Departamento de Geociências,02.33.00.00.0.0,82,4,1
2738,Departamento Técnico,25.05.00.00.0.0,2732,14,99
6786,Subdivisão de Patrimônio do CAL,08.07.01.00.0.0,78,14,1
6263,Secretaria Administrativa do CCNE,02.06.00.00.0.0,82,14,1
2732,Colégio Técnico Industrial de Santa Maria,25.00.00.00.0.0,2732,26,1
194,Pró-Reitoria de Assuntos Estudantis,01.06.00.00.0.0,205,15,1
4833,Unidade de Apoio Pedagógico - Rede Integrare-CE,05.28.00.00.0.0,94,10,99
6303,Subdivisão de Pós-Graduação do CT II,07.06.04.02.0.0,117,14,1
1155,Assessor - GR,01.01.06.00.0.0,205,24,1
220,Departamento de Zootecnia,03.40.00.00.0.0,85,4,1
177,Departamento de Morfologia,04.40.00.00.0.0,88,4,1
3970,Departamento de Terapia Ocupacional,04.72.00.00.0.0,88,4,1
4605,Núcleo de Apoio Pedagógico - PM,32.12.00.00.0.0,4564,10,99
6250,Secretaria Integrada dos Cursos de Graduação do CEFD,09.06.01.00.0.0,97,14,1
6290,Centro de Apoio à Pesquisa Paleontológica,02.14.00.00.0.0,82,14,1
6272,Subdivisão de Acompanhamento e Apoio à Gestão de Pessoas,02.06.06.00.0.0,82,14,1
6787,Subdivisão de Tecnologia da Informação do CAL,08.07.02.00.0.0,78,14,1
6228,Secretaria Integrada dos Cursos de Pós-Graduação do CCSH,06.14.04.00.0.0,91,14,1
6324,Laboratório de Materiais e Construção Civil,07.85.00.00.0.0,117,14,1
6046,Núcleo de Ingresso e Seleção Acadêmicos,01.08.01.02.0.0,205,14,1
6923,Coordenadoria de Cidadania,01.07.08.00.0.0,205,14,1
6920,Coordenadoria de Desenvolvimento Regional,01.07.07.00.0.0,205,14,1
6922,Secretaria Executiva do Espaço Multidisciplinar Silveira Martins,01.07.07.02.1.0,205,14,1
6918,Subdivisão de Inserção da Extensão Nos Cursos,01.07.04.02.0.0,205,14,1
6229,Subdivisão de Avaliação e Divulgação das Pós-Graduações do CCSH,06.14.04.01.0.0,91,14,1
6913,Instituto de Energia e Mobilidade,07.91.00.00.0.0,117,14,1
6916,Subdivisão de Protocolo,01.24.02.00.0.0,205,14,1
3051,Departamento de Desenho Industrial,08.58.00.00.0.0,78,4,1
178,Departamento de Microbiologia e Parasitologia,04.39.00.00.0.0,88,4,1
201,Departamento de Psicologia,06.41.00.00.0.0,91,4,1
4519,Núcleo de Infraestrutura - CCS,04.04.03.00.0.0,88,14,99
6925,Casa Verônica,01.07.08.03.1.0,205,14,1
6926,Complexo Multicultural Antiga REITORIA,01.07.08.01.0.0,205,14,1
151,Departamento de Física,02.32.00.00.0.0,82,4,1
6945,Clínica de Odontologia,04.17.00.00.0.0,88,14,1
6937,Núcleo de Gestão Orçamentária do CCS,04.08.00.00.0.0,88,14,1
6938,Núcleo de Infraestrutura do CCS,04.11.00.00.0.0,88,14,1
6931,Secretaria Administrativa do CCS,04.06.00.00.0.0,88,14,1
7020,Setor de Comunicação do Campus/CS,31.16.00.00.0.0,4051,14,1
7025,Subdivisão de Assistência à Saúde e Qualidade de Vida do Campus/CS,31.08.04.00.0.0,4051,14,1
6932,Secretaria Integrada de Cursos de Graduação I do CCS,04.06.01.00.0.0,88,14,1
6933,Secretaria Integrada de Cursos de Graduação II do CCS,04.06.02.00.0.0,88,14,1
6934,Secretaria Integrada de Cursos de Pós-Graduação do CCS,04.06.03.00.0.0,88,14,1
6935,Secretaria Integrada de Departamentos do CCS,04.06.04.00.0.0,88,14,1
6941,Setor de Apoio Pedagógico do CCS,04.12.00.00.0.0,88,14,1
6936,Subdivisão de Comunicação do CCS,04.07.00.00.0.0,88,14,1
6939,Subdivisão de Patrimônio do CCS,04.11.01.00.0.0,88,14,1
6942,Subdivisão de Projetos do CCS,04.14.00.00.0.0,88,14,1
6996,Núcleo Integrado de Mobilidade e Internacionalização,01.04.02.10.0.0,205,14,1
6994,Setor de Acompanhamento Administrativo e Orçamentário,01.04.01.00.0.0,205,14,1
6947,Subdivisão de Residências do CCS,04.19.00.00.0.0,88,14,1
6317,Biblioteca Setorial do CT,07.15.00.00.0.0,117,14,1
7016,Biblioteca Fora de Sede do Campus/CS,31.14.00.00.0.0,4051,14,1
7010,Coordenadoria Acadêmica do Campus/CS,31.11.00.00.0.0,4051,14,1
7023,Divisão de Gestão de Laboratórios do Campus/CS,31.11.04.00.0.0,4051,14,1
7024,Divisão de Projetos do Campus/CS,31.11.02.01.0.0,4051,14,1
7017,Núcleo de Assistência Estudantil do Campus/CS,31.15.00.00.0.0,4051,14,1
7012,Núcleo de Gestão Orçamentária do Campus/CS,31.08.02.00.0.0,4051,14,1
7013,Núcleo de Tecnologia da Informação do Campus/CS,31.08.03.00.0.0,4051,14,1
7015,Secretaria Administrativa do Campus/CS,31.13.00.00.0.0,4051,14,1
7045,Biblioteca Fora de Sede/PM,32.38.00.00.0.0,4564,14,1
7031,Coordenadoria Administrativa/PM,32.33.00.00.0.0,4564,14,1
7040,Divisão de Apoio Pedagógico/PM,32.34.03.00.0.0,4564,14,1
7046,Divisão de Projetos/PM,32.39.00.00.0.0,4564,14,1
7044,Núcleo de Assistência Estudantil/PM,32.37.00.00.0.0,4564,14,1
7032,Núcleo de Gestão Orçamentária/PM,32.33.01.00.0.0,4564,14,1
7033,Núcleo de Infraestrutura e Patrimônio/PM,32.33.02.00.0.0,4564,14,1
7042,Secretaria Administrativa/PM,32.35.00.00.0.0,4564,14,1
7039,Secretaria Integrada dos Cursos de Pós-Graduação/PM,32.34.02.00.0.0,4564,14,1
7038,Secretaria Unificada dos Cursos de Graduação/PM,32.34.01.00.0.0,4564,14,1
7036,Secretaria Unificada dos Departamentos/PM,32.33.05.00.0.0,4564,14,1
7034,Setor de Tecnologia de Informação/PM,32.33.03.00.0.0,4564,14,1
7035,Subdivisão de Assistência à Saúde/PM,32.33.04.00.0.0,4564,14,1
7041,Subdivisão de Gestão de Laboratórios/PM,32.34.04.00.0.0,4564,14,1
7011,"Núcleo de Infraestrutura, Materiais e Patrimônio do Campus/CS",31.08.01.00.0.0,4051,1,1
7043,Divisão de Divulgação Institucional/PM,32.36.00.00.0.0,4564,14,1
2725,Coordenação da Cooperativa-Escola,26.04.00.03.0.0,2712,14,99
7079,Biblioteca Setorial do CE,05.25.00.00.0.0,94,14,1
7068,Divisão de Suporte de Sistemas Educacionais e Redes Digitais,05.16.00.00.0.0,94,14,1
7077,Laboratório de Pesquisa e Documentação do CE,05.20.00.00.0.0,94,14,1
7064,Núcleo de Execução e Controle Orçamentário do CE,05.08.00.00.0.0,94,14,1
7065,Núcleo de Infraestrutura do CE,05.11.00.00.0.0,94,14,1
7091,Secretaria Integrada dos Cursos de Educação Superior do CTISM,25.18.01.01.0.0,2732,14,1
7055,Secretaria Administrativa do CE,05.07.00.00.0.0,94,14,1
7062,Secretaria Integrada de Departamentos do CE,05.07.03.00.0.0,94,14,1
7060,Secretaria Integrada de Graduação do CE,05.07.01.00.0.0,94,14,1
7061,Secretaria Integrada de Pós-Graduação do CE,05.07.02.00.0.0,94,14,1
7067,Setor de Apoio Pedagógico do CE,05.15.00.00.0.0,94,14,1
7069,Subdivisão de Avaliação Setorial do CE,05.17.00.00.0.0,94,14,1
7073,Subdivisão de Laboratórios e Núcleos do CE,05.19.00.00.0.0,94,14,1
7066,Subdivisão de Patrimônio do CE,05.11.01.00.0.0,94,14,1
7071,Subdivisão de Projetos do CE,05.18.00.00.0.0,94,14,1
7063,Subdivisão de Comunicação do CE,05.07.04.00.0.0,94,14,1
1117,Setor de Almoxarifado - IU,01.63.00.05.0.0,205,14,1
165,Imprensa Universitária,01.63.00.00.0.0,205,17,1
7088,Coordenadoria de Ensino do CTISM,25.18.00.00.0.0,2732,14,1
7087,Divisão de Comunicação e Produção Audiovisual do CTISM,25.17.02.00.0.0,2732,14,1
7096,Divisão de Manutenção e Suporte Técnico do CTISM,25.19.02.00.0.0,2732,14,1
7097,Núcleo de Administração do CTISM,25.20.00.00.0.0,2732,14,1
7094,Núcleo de Infraestrutura do CTISM,25.19.00.00.0.0,2732,14,1
7101,"Núcleo de Projetos, Inovação e Estágios do CTISM",25.21.00.00.0.0,2732,14,1
7089,Núcleo de Registros Educacionais do CTISM,25.18.01.00.0.0,2732,14,1
7085,Secretaria Administrativa do CTISM,25.17.00.00.0.0,2732,14,1
7092,Secretaria Integrada dos Cursos de Educação Básica do CTISM,25.18.01.02.0.0,2732,14,1
7099,Setor de Compras do CTISM,25.20.02.00.0.0,2732,14,1
7095,Setor de Tecnologia da Informação do CTISM,25.19.01.00.0.0,2732,14,1
7086,Subdivisão de Biblioteca Setorial do CTISM,25.17.01.00.0.0,2732,14,1
7100,Subdivisão Setorial de Patrimônio do CTISM,25.20.03.00.0.0,2732,14,1
7102,Divisão de Estágios e Relações Empresariais e Comunitárias do CTISM,25.21.01.00.0.0,2732,1,1
7098,Subdivisão de Logística do CTISM,25.20.01.00.0.0,2732,1,1
6309,Subdivisão de Patrimônio do CT,07.07.01.00.0.0,117,14,1
7142,Subdivisão de Educação Saúde,01.08.14.04.0.0,205,14,1
6943,Subdivisão de Acompanhamento de Concursos e Apoio à Gestão de Pessoas do CCS,04.15.00.00.0.0,88,14,1
6589,Biblioteca Fora de Sede/FW,33.36.00.00.0.0,4634,14,1
203,Departamento de Química,02.35.00.00.0.0,82,4,1
6940,Subdivisão de Tecnologia da Informação do CCS,04.11.02.00.0.0,88,14,1
6223,Subdivisão de Estágios do CCSH I,06.14.01.01.0.0,91,14,1
7178,Núcleo de Licenciamento Ambiental e Saneamento,01.29.01.00.0.0,205,14,1
7180,Setor de Acompanhamento Administrativo e Orçamentário,01.29.03.00.0.0,205,14,1
7179,Setor de Resíduos e Produtos Químicos,01.29.02.00.0.0,205,14,1
2553,Assistente - PROINFRA,01.11.00.01.0.0,205,24,1
7161,Divisão de Estágios e Relações Empresariais e Comunitárias do POLI,26.27.01.00.0.0,2712,14,1
7166,Núcleo de Administração do POLI,26.29.00.00.0.0,2712,14,1
7151,Secretaria Administrativa do POLI,26.22.00.00.0.0,2712,14,1
7158,Secretaria Integrada dos Cursos de Educação Superior do POLI,26.26.01.01.0.0,2712,14,1
7164,Setor de Apoio Aos Laboratórios do POLI Selab/POLI,26.28.01.00.0.0,2712,14,1
7175,Setor de Compras do POLI,26.29.03.00.0.0,2712,14,1
7152,Setor de Cooperativa-Escola dos Estudantes do POLI,26.23.00.00.0.0,2712,14,1
7168,Subdivisão de Logística do POLI,26.29.02.00.0.0,2712,14,1
7162,Subdivisão de Projetos do POLI,26.27.02.00.0.0,2712,14,1
212,Departamento de Solos,03.38.00.00.0.0,85,4,1
6047,Coordenadoria de Desenvolvimento de Ensino,01.08.10.00.0.0,205,14,1
7157,Núcleo Pedagógico do POLI,26.26.02.00.0.0,2712,14,1
6643,Assessor - GR,01.01.42.00.0.0,205,24,99
6489,Assistente,01.01.39.00.0.0,205,24,99
1152,Assessor - GR,01.01.01.00.0.0,205,24,1
1153,Assessor - GR,01.01.03.00.0.0,205,24,1
2654,Assessor - GR,01.01.12.00.0.0,205,24,1
2658,Assessor - GR,01.01.16.00.0.0,205,24,1
2659,Assessor - GR,01.01.17.00.0.0,205,24,1
6602,Assessor - GR,01.01.18.00.0.0,205,24,1
2661,Assessor - GR,01.01.19.00.0.0,205,24,1
2662,Assessor - GR,01.01.20.00.0.0,205,24,1
6719,Assessor - GR,01.01.45.00.0.0,205,24,1
7143,Assessor - GR,01.01.49.00.0.0,205,24,1
7150,Assessor - GR,01.01.50.00.0.0,205,24,1
7191,Assessor 0 Gr,01.01.52.00.0.0,205,24,1
1176,Assistente - DEMAPA,01.18.00.01.0.0,205,24,1
1157,Assistente - GR,01.01.02.00.0.0,205,24,1
6812,Assistente - GR,01.01.47.00.0.0,205,24,1
7081,Assistente - GR,01.01.48.00.0.0,205,24,1
7176,Assistente - GR,01.01.51.00.0.0,205,24,1
6917,Assistente - GR,01.01.71.00.0.0,205,24,1
1093,Unidades Solicitantes,12.30.00.00.0.0,81,19,99
790,Administração Geral,10.31.02.00.0.0,163,19,99
826,Almoxarifado,10.32.04.00.0.0,163,19,99
821,Arquivo Permanente/Geral,10.31.02.04.6.0,163,19,99
771,Centros de Custos do HUSM,10.30.00.00.0.0,163,19,99
2478,Assessor - GR,01.01.11.00.0.0,205,24,1
845,Clínica Médica Geral,10.34.01.00.0.0,163,19,99
796,Coordenação de Recursos Humanos,10.31.02.01.2.0,163,19,99
1018,Coordenação Financeira - Serviço de Contabilidade e Orçamento,10.31.02.01.1.4,163,19,99
783,Direção Administrativa,10.31.01.02.0.0,163,19,99
787,Direção Clínica,10.31.01.03.0.0,163,19,99
779,Direção Geral,10.31.01.01.0.0,163,19,99
781,Direção Geral - Sala do Diretor,10.31.01.01.1.0,163,19,99
3049,Residência Multiprofissional Integrada Nos Serviços de Saúde,10.33.32.00.0.0,163,19,99
3061,Serviço de Atendimento Fonoaudiológico - Centro,10.34.08.43.0.0,163,19,99
1025,Serviço de Compras e Recebimento,10.31.02.01.3.2,163,19,99
1085,Serviço de Quimioterapia,10.34.07.01.2.0,163,19,99
989,Unidade Onco Hemato,10.34.07.01.0.0,163,19,99
3667,Animais Selvagens Ambulatório C.Custos,03.68.30.29.0.0,85,19,2
3708,Animais Selvagens Ambulatório Graduação C.Custos,03.68.30.29.2.0,85,19,2
3707,Animais Selvagens Ambulatório Particular C.Custos,03.68.30.29.1.0,85,19,2
3709,Animais Selvagens Ambulatório Pós-Graduação C.Custos,03.68.30.29.3.0,85,19,2
3668,Animais Selvagens Internação C.Custos,03.68.30.30.0.0,85,19,2
3705,Animais Selvagens Internação Graduação C.Custos,03.68.30.30.2.0,85,19,2
3704,Animais Selvagens Internação Particular C.Custos,03.68.30.30.1.0,85,19,2
3706,Animais Selvagens Internação Pós-Graduação C.Custos,03.68.30.30.3.0,85,19,2
3679,Banco de Sangue Particular C.Custos,03.68.30.41.0.0,85,19,2
3644,Biungulados Ambulatórios C.Custos,03.68.30.11.0.0,85,19,2
3638,Central de Esterelização Graduação C.Custos,03.68.30.06.2.0,85,19,2
3637,Central de Esterelização Particular C.Custos,03.68.30.06.1.0,85,19,2
3639,Central de Esterelização Pós-Graduação C.Custos,03.68.30.06.3.0,85,19,2
3626,Centro de Custos - Hvu,03.68.30.00.0.0,85,19,2
3678,Células Tronco Particular C.Custos,03.68.30.40.0.0,85,19,2
3693,Biungulados Ambulatórios Graduação C.Custos,03.68.30.11.2.0,85,19,2
3692,Biungulados Ambulatórios Particular C.Custos,03.68.30.11.1.0,85,19,2
3694,Biungulados Ambulatórios Pós-Graduação C.Custos,03.68.30.11.3.0,85,19,2
3752,Biungulados Ambulatórios Pós-Graduação C.Custos,03.68.30.14.3.0,85,19,2
3651,Biungulados C.Cirúrgico C.Custos,03.68.30.17.0.0,85,19,2
3742,Biungulados C.Cirúrgico Graduação C.Custos,03.68.30.17.2.0,85,19,2
3741,Biungulados C.Cirúrgico Particular C.Custos,03.68.30.17.1.0,85,19,2
3743,Biungulados C.Cirúrgico Pós-Graduação C.Custos,03.68.30.17.3.0,85,19,2
3648,Biungulados Internação C.Custos,03.68.30.14.0.0,85,19,2
3751,Biungulados Internação Graduação C.Custos,03.68.30.14.2.0,85,19,2
3750,Biungulados Internação Particular C.Custos,03.68.30.14.1.0,85,19,2
3654,Biungulados Isolamento C.Custos,03.68.30.20.0.0,85,19,2
3733,Biungulados Isolamento Graduação C.Custos,03.68.30.20.2.0,85,19,2
3731,Biungulados Isolamento Particular C.Custos,03.68.30.20.1.0,85,19,2
3734,Biungulados Isolamento Pós-Graduação C.Custos,03.68.30.20.3.0,85,19,2
3677,Bloco V Graduação C.Custos,03.68.30.39.0.0,85,19,2
3676,Bloco Vi Graduação C.Custos,03.68.30.38.0.0,85,19,2
3636,Central de Esterelização C.Custos,03.68.30.06.0.0,85,19,2
4023,Cirurgia Biungulados C.Custos,03.68.30.44.0.0,85,19,2
4025,Cirurgia Biungulados Graduação C.Custos,03.68.30.44.2.0,85,19,2
4024,Cirurgia Biungulados Particular C.Custos,03.68.30.44.1.0,85,19,2
4026,Cirurgia Biungulados Pós-Graduação C.Custos,03.68.30.44.3.0,85,19,2
4027,Cirurgia Equinos C.Custos,03.68.30.45.0.0,85,19,2
4029,Cirurgia Equinos Graduação C.Custos,03.68.30.45.2.0,85,19,2
4030,Cirurgia Equinos Particular C.Custos,03.68.30.45.1.0,85,19,2
4028,Cirurgia Equinos Pós-Graduação C.Custos,03.68.30.45.3.0,85,19,2
3656,Cirurgia Experimental C.Custos,03.68.30.22.0.0,85,19,2
3726,Cirurgia Experimental Graduação C.Custos,03.68.30.22.2.0,85,19,2
3725,Cirurgia Experimental Particular C.Custos,03.68.30.22.1.0,85,19,2
3727,Cirurgia Experimental Pós-Graduação C.Custos,03.68.30.22.3.0,85,19,2
4031,Cirurgia Peq. Animais C.Custos,03.68.30.46.0.0,85,19,2
4033,Cirurgia Peq. Animais Graduação C.Custos,03.68.30.46.2.0,85,19,2
4032,Cirurgia Peq. Animais Particular C.Custos,03.68.30.46.1.0,85,19,2
4034,Cirurgia Peq. Animais Pós-Graduação C.Custos,03.68.30.46.3.0,85,19,2
3671,Clínica Cirúrgica C.Custos,03.68.30.33.0.0,85,19,2
4019,Clínica Cirúrgica Peq. Animais C.Custos,03.68.30.43.0.0,85,19,2
4021,Clínica Cirúrgica Peq. Animais Graduação C.Custos,03.68.30.43.2.0,85,19,2
4020,Clínica Cirúrgica Peq. Animais Particular C.Custos,03.68.30.43.1.0,85,19,2
4022,Clínica Cirúrgica Peq. Animais Pós-Graduação C.Custos,03.68.30.43.3.0,85,19,2
4014,Clínica Médica Peq. Animais C.Custos,03.68.30.42.0.0,85,19,2
4016,Clínica Médica Peq. Animais Graduação C.Custos,03.68.30.42.2.0,85,19,2
3652,Equinos C.Cirúrgico C.Custos,03.68.30.18.0.0,85,19,2
3739,Equinos C.Cirúrgico Graduação C.Custos,03.68.30.18.2.0,85,19,2
3738,Equinos C.Cirúrgico Particular C.Custos,03.68.30.18.1.0,85,19,2
3740,Equinos C.Cirúrgico Pós-Graduação C.Custos,03.68.30.18.3.0,85,19,2
3649,Equinos Internação C.Custos,03.68.30.15.0.0,85,19,2
4015,Clínica Médica Peq. Animais Particular C.Custos,03.68.30.42.1.0,85,19,2
4017,Clínica Médica Peq. Animais Pós-Graduação C.Custos,03.68.30.42.3.0,85,19,2
3669,Clínica Neuro - Oftalmo C.Custos,03.68.30.31.0.0,85,19,2
3702,Clínica Neuro - Oftalmo Graduação C.Custos,03.68.30.31.2.0,85,19,2
3701,Clínica Neuro - Oftalmo Particular C.Custos,03.68.30.31.1.0,85,19,2
3703,Clínica Neuro - Oftalmo Pós-Graduação C.Custos,03.68.30.31.3.0,85,19,2
3674,Dcg-Anestesiologia C.Custos,03.68.30.36.0.0,85,19,2
3673,Dcg-Prática Cirúrgica em Cães e Gatos C.Custos,03.68.30.35.0.0,85,19,2
3675,Dcg-Prática Hospitalar em Clínica Cirúrgica C.Custos,03.68.30.37.0.0,85,19,2
3630,Doação C.Custos,03.68.30.04.0.0,85,19,2
3664,Embriolab C.Custos,03.68.30.26.0.0,85,19,2
3715,Embriolab Graduação C.Custos,03.68.30.26.2.0,85,19,2
3714,Embriolab Particular C.Custos,03.68.30.26.1.0,85,19,2
3716,Embriolab Pós-Graduação C.Custos,03.68.30.26.3.0,85,19,2
3647,Equinos Ambulatório C.Custos,03.68.30.12.0.0,85,19,2
3696,Equinos Ambulatório Graduação C.Custos,03.68.30.12.2.0,85,19,2
3695,Equinos Ambulatório Particular C.Custos,03.68.30.12.1.0,85,19,2
3697,Equinos Ambulatório Pós-Graduação C.Custos,03.68.30.12.3.0,85,19,2
3748,Equinos Internação Graduação C.Custos,03.68.30.15.2.0,85,19,2
3747,Equinos Internação Particular C.Custos,03.68.30.15.1.0,85,19,2
3749,Equinos Internação Pós-Graduação C.Custos,03.68.30.15.3.0,85,19,2
3655,Equinos Isolamento C.Custos,03.68.30.21.0.0,85,19,2
3729,Equinos Isolamento Graduação C.Custos,03.68.30.21.2.0,85,19,2
3728,Equinos Isolamento Particular C.Custos,03.68.30.21.1.0,85,19,2
3730,Equinos Isolamento Pós-Graduação C.Custos,03.68.30.21.3.0,85,19,2
3631,Farmácia C.Custos,03.68.30.05.0.0,85,19,2
3632,Farmácia Graduação C.Custos,03.68.30.05.2.0,85,19,2
3633,Farmácia Particular C.Custos,03.68.30.05.1.0,85,19,2
3635,Farmácia Pós-Graduação C.Custos,03.68.30.05.3.0,85,19,2
3658,Fisioterapia C.Custos,03.68.30.24.0.0,85,19,2
3720,Fisioterapia Graduação C.Custos,03.68.30.24.2.0,85,19,2
3719,Fisioterapia Particular C.Custos,03.68.30.24.1.0,85,19,2
3721,Fisioterapia Pós-Graduação C.Custos,03.68.30.24.3.0,85,19,2
3666,Lab. Biotec. Reprodução Animal C.Custos,03.68.30.28.0.0,85,19,2
3712,Lab. Biotec. Reprodução Animal Graduação C.Custos,03.68.30.28.2.0,85,19,2
3711,Lab. Biotec. Reprodução Animal Particular C.Custos,03.68.30.28.1.0,85,19,2
3713,Lab. Biotec. Reprodução Animal Pós-Graduação C.Custos,03.68.30.28.3.0,85,19,2
3641,Laboratório de Análises Clínicas C.Custos,03.68.30.08.0.0,85,19,2
3684,Laboratório de Análises Clínicas Graduação C.Custos,03.68.30.08.2.0,85,19,2
3683,Laboratório de Análises Clínicas Particular C.Custos,03.68.30.08.1.0,85,19,2
3685,Laboratório de Análises Clínicas Pós-Graduação C.Custos,03.68.30.08.3.0,85,19,2
3691,Pequenos Animais Ambulatório Pós-Graduação C.Custos,03.68.30.10.3.0,85,19,2
3650,Pequenos Animais C.Cirúrgico C.Custos,03.68.30.16.0.0,85,19,2
3745,Pequenos Animais C.Cirúrgico Graduação C.Custos,03.68.30.16.2.0,85,19,2
3744,Pequenos Animais C.Cirúrgico Particular C.Custos,03.68.30.16.1.0,85,19,2
3746,Pequenos Animais C.Cirúrgico Pós-Graduação C.Custos,03.68.30.16.3.0,85,19,2
3698,Pequenos Animais Internação Particular C.Custos,03.68.30.13.1.0,85,19,2
